econ_ideology,social_ideology,partisan_lean,partisan_strength,turnout_propensity,gender,educ,race,urban_rural
0.5,0.4256053810774805,0.3333333333333333,0.3333333333333333,0.42,2,3,1,1
1.0,-0.3055962634668298,1.0,1.0,0.97,1,3,1,4
0.5,-0.19032708887557948,0.6666666666666666,0.6666666666666666,0.97,1,5,4,2
0.0,0.5830375865363236,-1.0,1.0,0.97,2,3,1,1
1.0,0.06662559717040167,0.0,0.0,0.44999999999999996,2,2,1,5
0.0,-1.0,0.0,0.0,0.93,1,6,1,3
1.0,0.35199863998311315,1.0,1.0,0.97,1,2,1,2
0.0,-1.0,0.0,0.0,0.93,1,5,1,4
0.0,0.42816987541932794,0.0,0.0,0.93,1,2,1,2
-0.5,1.0,0.0,0.0,0.93,1,4,2,1
0.0,0.5333029524555046,-0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
0.0,0.9624675188469433,0.0,0.0,0.93,2,3,2,1
-1.0,-0.9426924609235978,-1.0,1.0,0.97,2,6,1,1
0.0,-0.6636863156508235,0.0,0.0,0.8400000000000001,2,5,2,2
1.0,0.30378330105629225,0.6666666666666666,0.6666666666666666,0.97,2,2,1,4
-1.0,-0.825677312079939,-1.0,1.0,0.38,1,3,3,3
0.5,-0.9080710337463007,0.3333333333333333,0.3333333333333333,0.97,1,6,1,1
-1.0,1.0,-1.0,1.0,0.86,2,4,8,1
-1.0,0.29015126234531025,0.0,0.0,0.44999999999999996,1,3,2,1
-0.5,-0.9406287189888742,-1.0,1.0,0.97,1,5,1,2
0.5,0.06214957133169825,1.0,1.0,0.57,1,2,1,4
-1.0,0.5057243560712468,-1.0,1.0,0.97,1,4,1,1
0.0,-1.0,0.0,0.0,0.93,1,6,7,2
0.0,-0.3866017662617288,0.6666666666666666,0.6666666666666666,0.97,2,3,1,4
0.5,0.3744647741874731,1.0,1.0,0.97,1,2,1,4
0.0,0.00046819773390880754,-0.6666666666666666,0.6666666666666666,0.97,1,6,1,2
0.0,-1.0,0.6666666666666666,0.6666666666666666,0.97,1,6,1,2
0.5,-0.5689841356381904,0.6666666666666666,0.6666666666666666,0.91,2,5,1,2
1.0,0.25480361477386737,1.0,1.0,0.97,2,5,1,2
1.0,0.6110386045197639,1.0,1.0,0.57,1,2,1,2
0.0,-0.6402280004116574,0.6666666666666666,0.6666666666666666,0.97,1,2,1,4
0.0,0.12649278697395733,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,3,1,3
-1.0,0.560206195200775,-1.0,1.0,0.86,2,3,6,3
0.0,0.7270545677524906,0.0,0.0,0.44999999999999996,1,1,1,4
1.0,-0.4779628227517546,1.0,1.0,0.97,2,3,1,4
-1.0,-0.3434060091115701,-1.0,1.0,0.9600000000000001,2,3,7,2
0.0,1.0,0.0,0.0,0.29,1,2,2,1
0.5,0.7027802438083641,1.0,1.0,0.38,2,2,1,4
0.5,-0.2910246027769699,0.6666666666666666,0.6666666666666666,0.97,1,4,1,1
0.5,-0.19358163125981057,1.0,1.0,0.97,2,4,1,2
0.0,1.0,-1.0,1.0,0.45999999999999996,2,2,2,1
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,1,6,4,2
0.5,-0.8392063615517471,1.0,1.0,0.97,1,5,1,3
0.0,1.0,1.0,1.0,0.5,2,2,3,1
0.0,0.6444674923112221,-1.0,1.0,0.57,1,3,2,2
0.0,0.38647262090571843,0.0,0.0,0.44999999999999996,2,2,1,2
0.0,-0.9294042481530803,0.0,0.0,0.79,1,4,1,2
-0.5,1.0,-0.3333333333333333,0.3333333333333333,0.48,2,1,2,2
-0.5,0.21164984316091232,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,2,3,3
-0.5,1.0,-1.0,1.0,0.97,2,4,1,1
0.0,0.8644016129673373,-0.3333333333333333,0.3333333333333333,0.8800000000000001,1,5,4,1
-0.5,1.0,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,2,1,2
0.5,-0.9206921830444681,1.0,1.0,0.97,2,3,1,4
-0.5,-0.24830868688584995,-0.3333333333333333,0.3333333333333333,0.81,2,5,1,2
0.0,-0.5120387494151342,0.3333333333333333,0.3333333333333333,0.97,1,5,1,3
-1.0,0.8154096333433024,-1.0,1.0,0.97,1,3,1,2
0.5,0.7133158675965027,1.0,1.0,0.97,2,2,1,2
0.0,1.0,0.0,0.0,0.33999999999999997,1,2,1,1
-1.0,-0.4267681674054289,-0.6666666666666666,0.6666666666666666,0.97,3,3,1,4
1.0,0.4844513648611646,1.0,1.0,0.92,2,3,1,2
0.5,-0.3903731211996911,0.6666666666666666,0.6666666666666666,0.96,1,3,1,2
0.0,0.21338217725862216,0.6666666666666666,0.6666666666666666,0.89,2,5,1,1
0.0,-0.6840463164646808,0.0,0.0,0.93,2,5,1,2
-0.5,0.6011060552258367,-1.0,1.0,0.97,2,4,1,1
-1.0,-0.001735445582461274,-1.0,1.0,0.97,1,5,1,1
0.5,0.029955028432040877,0.3333333333333333,0.3333333333333333,0.97,2,4,3,2
0.0,0.5134548478057605,0.0,0.0,0.41,2,1,2,4
0.5,0.890382187280304,0.6666666666666666,0.6666666666666666,0.97,1,2,1,3
0.0,0.3127365918474822,0.0,0.0,0.93,1,3,1,2
0.0,-1.0,1.0,1.0,0.97,2,4,1,4
-1.0,0.2938532172781556,-1.0,1.0,0.97,2,3,1,3
0.0,-1.0,-1.0,1.0,0.9500000000000001,1,6,1,1
0.0,-0.7003202839842292,0.0,0.0,0.93,1,3,1,3
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,4,2,4
-0.5,-0.8807522264778638,-0.3333333333333333,0.3333333333333333,0.91,2,6,1,2
0.0,1.0,-1.0,1.0,0.97,1,2,3,1
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,5,2,2
-1.0,-0.3266660987522891,-1.0,1.0,0.97,1,5,1,1
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,1,6,1,4
0.0,0.12005353461987116,-0.6666666666666666,0.6666666666666666,0.97,1,4,1,1
0.0,1.0,-1.0,1.0,0.97,1,2,1,1
0.5,-0.4818371912268963,0.6666666666666666,0.6666666666666666,0.97,2,6,1,2
0.5,0.4128114245915687,0.3333333333333333,0.3333333333333333,0.97,2,3,1,3
0.0,0.5917670611597955,0.6666666666666666,0.6666666666666666,0.5299999999999999,1,2,1,4
-1.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,1,2,5,4
0.5,0.06119788160558945,0.6666666666666666,0.6666666666666666,0.85,1,3,1,5
-1.0,1.0,-1.0,1.0,0.87,1,2,1,1
-0.5,-0.09891552343145274,-1.0,1.0,0.97,2,5,2,4
-1.0,0.4284604839915026,-1.0,1.0,0.86,3,3,2,1
1.0,-1.0,-1.0,1.0,0.93,1,5,1,1
0.5,0.5412507150035998,0.0,0.0,0.44999999999999996,2,1,3,4
0.5,0.27257523399955946,0.3333333333333333,0.3333333333333333,0.97,2,3,1,2
0.0,0.7604342936788503,0.3333333333333333,0.3333333333333333,0.3,1,3,4,2
-0.5,0.017172501087162693,-1.0,1.0,0.97,1,5,1,2
-1.0,0.7934382544179956,-1.0,1.0,0.38,2,3,1,1
0.0,-1.0,-1.0,1.0,0.85,2,6,2,2
0.5,0.20943353650767346,1.0,1.0,0.97,1,4,1,2
0.0,-0.6819022109322609,0.6666666666666666,0.6666666666666666,0.92,1,5,1,2
0.5,-1.0,1.0,1.0,0.97,1,5,1,3
1.0,1.0,1.0,1.0,0.97,1,1,1,1
-0.5,1.0,0.0,0.0,0.8300000000000001,2,3,2,2
0.0,1.0,-1.0,1.0,0.97,1,3,2,1
0.5,1.0,0.0,0.0,0.44999999999999996,1,2,1,1
0.5,-1.0,1.0,1.0,0.97,2,4,1,2
0.0,0.8215921151580446,0.3333333333333333,0.3333333333333333,0.97,2,2,1,2
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,3
0.0,-1.0,0.0,0.0,0.93,2,6,1,2
1.0,-1.0,1.0,1.0,0.97,2,5,1,3
0.0,-0.015809892085139967,0.0,0.0,0.35,1,3,8,3
-0.5,-1.0,-1.0,1.0,0.97,2,5,1,4
1.0,0.22688347514741874,1.0,1.0,0.97,2,2,1,2
0.5,1.0,0.0,0.0,0.44999999999999996,2,2,3,1
0.0,0.8724672479568961,0.0,0.0,0.44999999999999996,1,1,2,2
0.0,-1.0,0.0,0.0,0.91,2,6,1,4
0.5,-0.04605949001307454,1.0,1.0,0.97,1,5,1,2
0.0,0.8973026303202793,-1.0,1.0,0.97,2,3,1,2
0.0,-0.1299042402716336,-0.6666666666666666,0.6666666666666666,0.95,2,5,1,2
0.0,0.5762222010445776,1.0,1.0,0.97,2,3,1,2
-0.5,0.7372309761401755,-1.0,1.0,0.97,1,4,1,1
-0.5,1.0,-1.0,1.0,0.97,2,3,1,1
0.0,-0.8063473255236909,0.6666666666666666,0.6666666666666666,0.97,1,6,1,2
-1.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,1
0.5,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,1,1,2
0.0,1.0,-1.0,1.0,0.97,2,1,2,1
0.0,-1.0,0.0,0.0,0.93,1,4,1,4
1.0,1.0,1.0,1.0,0.57,1,3,3,1
0.5,0.02204403872277696,1.0,1.0,0.97,1,2,1,4
0.5,-0.5025317763762802,0.6666666666666666,0.6666666666666666,0.97,2,5,1,2
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.86,1,3,4,2
1.0,-0.7034569320567362,1.0,1.0,0.97,1,6,1,1
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,1,6,1,3
0.5,0.5273723905235703,0.6666666666666666,0.6666666666666666,0.97,1,2,1,4
0.0,-0.2356641777249843,-1.0,1.0,0.57,2,1,1,4
0.0,-0.09459558032218632,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,4
1.0,0.370349041356103,1.0,1.0,0.97,2,4,1,2
0.0,-0.934948428779912,0.3333333333333333,0.3333333333333333,0.97,2,5,1,3
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,1,3,2
1.0,0.07186382609120819,1.0,1.0,0.97,2,2,1,2
0.5,-0.8923790156594715,1.0,1.0,0.97,1,3,1,3
-0.5,-0.5652159343466034,-0.6666666666666666,0.6666666666666666,0.88,2,5,7,3
0.5,0.5098772254102367,1.0,1.0,0.97,2,2,1,4
0.5,1.0,0.6666666666666666,0.6666666666666666,0.97,1,2,3,1
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,1,3,4,1
0.0,-0.21611219878775015,0.6666666666666666,0.6666666666666666,0.92,2,6,1,1
0.0,-0.8543965162635947,-0.6666666666666666,0.6666666666666666,0.97,2,3,2,4
1.0,-0.3159616210212025,1.0,1.0,0.97,2,2,1,4
0.0,0.9990483835017163,1.0,1.0,0.97,2,2,1,2
0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,1
0.0,0.2871469480245229,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,2
-0.5,0.3132327839056193,-1.0,1.0,0.97,2,3,1,2
0.5,0.34906549907391615,1.0,1.0,0.37,1,2,1,3
1.0,0.27470153353972193,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,2,1,4
0.5,0.4126120714957925,0.6666666666666666,0.6666666666666666,0.91,1,3,3,2
0.0,1.0,0.0,0.0,0.8300000000000001,2,1,3,1
-1.0,1.0,-1.0,1.0,0.49,2,3,2,1
0.0,-0.8906150295843726,-1.0,1.0,0.97,2,6,2,1
1.0,1.0,-0.6666666666666666,0.6666666666666666,0.97,2,1,3,2
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,2
1.0,0.10257804485683422,1.0,1.0,0.97,2,2,1,3
-0.5,1.0,-1.0,1.0,0.97,1,3,3,1
-1.0,0.1634368100588691,0.0,0.0,0.8300000000000001,1,3,1,3
0.0,1.0,1.0,1.0,0.97,1,1,1,1
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,1
0.0,1.0,0.0,0.0,0.42,1,2,3,1
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,1,5,2,4
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,5,3,2
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,1
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.39,2,4,1,4
-0.5,-0.5767013133693606,-1.0,1.0,0.97,1,4,1,2
-1.0,-0.49811439508828825,-1.0,1.0,0.97,2,5,1,2
0.5,1.0,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,2,2,2
0.5,1.0,1.0,1.0,0.88,1,2,1,1
-0.5,-0.22233337743623288,-0.6666666666666666,0.6666666666666666,0.97,2,4,1,3
-1.0,0.5169948545878702,-1.0,1.0,0.97,2,6,1,1
-1.0,-0.2521990366473817,-0.6666666666666666,0.6666666666666666,0.83,3,4,3,2
0.5,-0.9824738086903664,0.3333333333333333,0.3333333333333333,0.97,2,5,1,1
0.0,0.6082701157832151,0.0,0.0,0.93,1,2,1,4
0.5,-1.0,1.0,1.0,0.97,1,4,1,4
0.0,-0.4615291108744735,-1.0,1.0,0.97,2,4,1,2
-1.0,-1.0,-1.0,1.0,0.97,1,5,3,4
-1.0,0.0014583191444074853,-1.0,1.0,0.89,1,2,1,4
-1.0,-0.22547307655580423,-1.0,1.0,0.97,2,5,1,1
0.5,0.21921756145329774,-1.0,1.0,0.9,1,3,4,1
0.0,0.47164737051657646,-1.0,1.0,0.97,1,2,1,3
0.0,-0.38220941802908737,-0.6666666666666666,0.6666666666666666,0.97,1,4,1,4
-0.5,0.4276654202152947,-0.6666666666666666,0.6666666666666666,0.84,1,3,4,2
0.5,-0.9832692846619264,1.0,1.0,0.97,2,5,1,2
1.0,-0.11765197911094534,1.0,1.0,0.97,2,1,1,4
-1.0,-0.06809774406246644,-1.0,1.0,0.88,2,4,1,1
0.0,0.0808245425740034,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,5,1,1
0.0,0.11537464801362055,-1.0,1.0,0.97,1,4,3,2
0.0,0.05695464831971796,-1.0,1.0,0.97,2,2,1,3
-0.5,-1.0,0.0,0.0,0.93,1,4,2,3
0.0,-0.8089781065550181,-0.6666666666666666,0.6666666666666666,0.97,2,6,1,2
0.0,-1.0,0.0,0.0,0.93,2,5,1,3
0.0,0.23664385281596878,0.0,0.0,0.44999999999999996,2,5,1,1
-1.0,-1.0,-1.0,1.0,0.97,2,6,1,2
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,6,1,1
0.5,0.07551530996463822,0.6666666666666666,0.6666666666666666,0.97,1,3,1,3
-1.0,1.0,-1.0,1.0,0.89,1,2,2,1
-0.5,0.7503730822715506,-1.0,1.0,0.51,2,4,1,1
-1.0,-0.5359061098294253,-1.0,1.0,0.97,2,6,4,1
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,1,1,3,2
0.0,-1.0,-1.0,1.0,0.97,2,6,2,1
0.0,-1.0,0.0,0.0,0.93,2,5,1,2
-0.5,0.48520775708886893,-1.0,1.0,0.97,2,1,2,1
1.0,0.9636191855078401,1.0,1.0,0.97,1,2,1,4
-0.5,-0.10718973334867708,-0.6666666666666666,0.6666666666666666,0.97,2,4,1,4
0.0,0.623458141361559,-0.3333333333333333,0.3333333333333333,0.8900000000000001,1,3,1,2
-0.5,0.12617342237192905,1.0,1.0,0.97,2,2,1,4
0.0,0.5668807126712981,-1.0,1.0,0.97,2,1,4,2
-1.0,-1.0,-1.0,1.0,0.97,2,6,1,2
0.5,1.0,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,2,1,1
0.0,-0.5384284374074044,0.3333333333333333,0.3333333333333333,0.97,1,6,4,1
-0.5,-0.4217085262316218,-1.0,1.0,0.91,2,5,1,1
-1.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,2,2
-1.0,1.0,-1.0,1.0,0.97,1,3,1,1
-1.0,-1.0,-1.0,1.0,0.97,1,6,6,2
1.0,-1.0,1.0,1.0,0.57,1,3,1,4
-0.5,0.3539245979164437,-0.6666666666666666,0.6666666666666666,0.97,1,3,1,1
-1.0,-1.0,-1.0,1.0,0.97,2,6,1,2
0.0,0.3479981343488712,0.3333333333333333,0.3333333333333333,0.93,2,3,1,2
1.0,0.16409989209534037,1.0,1.0,0.97,1,2,1,4
-0.5,0.6351674088744862,-1.0,1.0,0.97,2,2,1,2
-0.5,-0.9834496746282532,-0.6666666666666666,0.6666666666666666,0.96,2,5,2,4
-0.5,0.3984205530819923,-0.3333333333333333,0.3333333333333333,0.48999999999999994,2,4,2,1
0.5,0.4927864237421869,1.0,1.0,0.97,2,4,1,2
0.5,-0.7348690374530438,0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
0.0,0.6297762564957077,0.0,0.0,0.42,2,5,1,3
-0.5,-0.8437243850024191,0.6666666666666666,0.6666666666666666,0.97,1,5,1,2
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.4099999999999999,2,5,3,2
1.0,-1.0,1.0,1.0,0.97,2,6,1,2
0.0,0.7886486638440668,0.0,0.0,0.93,2,2,1,2
0.0,-0.0035506348014865733,-1.0,1.0,0.97,1,2,1,2
0.0,0.6921420854250747,0.3333333333333333,0.3333333333333333,0.48999999999999994,1,1,1,4
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,2,5,4,1
-1.0,0.07997834578295752,-1.0,1.0,0.97,2,3,1,3
-0.5,-1.0,-1.0,1.0,0.97,2,3,1,4
0.0,0.6991924203309687,0.6666666666666666,0.6666666666666666,0.5299999999999999,1,2,1,2
0.5,-0.5917979179935411,0.6666666666666666,0.6666666666666666,0.97,2,4,1,4
1.0,1.0,0.6666666666666666,0.6666666666666666,0.97,2,3,1,3
-1.0,1.0,-1.0,1.0,0.97,1,1,1,1
0.5,0.8204833882230902,-1.0,1.0,0.57,2,2,4,2
-0.5,-0.5052621304730042,0.0,0.0,0.93,1,5,1,1
0.0,-1.0,0.6666666666666666,0.6666666666666666,0.9,1,5,2,2
0.0,0.9460678516474547,-1.0,1.0,0.57,2,2,2,1
0.0,-0.9587584180022098,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,4
0.0,-0.8637278427708712,-1.0,1.0,0.97,1,6,2,1
-1.0,0.7541499901625356,0.0,0.0,0.93,1,3,1,4
0.0,0.2736618676733156,0.6666666666666666,0.6666666666666666,0.97,1,2,1,4
0.0,0.3690380401143295,0.0,0.0,0.32999999999999996,2,2,2,2
-0.5,-1.0,-1.0,1.0,0.97,2,4,4,4
-0.5,-0.06402929879270239,-1.0,1.0,0.97,3,4,1,1
0.0,-0.48912138245492337,1.0,1.0,0.97,2,4,1,4
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,1,6,1,4
1.0,0.6173518922336363,0.6666666666666666,0.6666666666666666,0.95,1,2,2,1
0.0,-0.37569400377298245,-0.6666666666666666,0.6666666666666666,0.93,2,4,4,2
0.0,0.7758113932747241,-0.6666666666666666,0.6666666666666666,0.97,1,3,2,2
0.0,1.0,0.6666666666666666,0.6666666666666666,0.97,2,3,1,1
0.0,0.2979379382065239,0.0,0.0,0.27999999999999997,1,3,2,4
-0.5,-0.26908655708570306,-1.0,1.0,0.92,1,5,4,2
0.0,-1.0,0.0,0.0,0.93,2,6,2,2
0.0,0.2920776693185746,0.0,0.0,0.36,2,5,1,1
0.0,-0.666063559720253,-0.6666666666666666,0.6666666666666666,0.83,2,4,3,2
0.5,-1.0,1.0,1.0,0.97,1,5,1,1
-1.0,-0.31800915850966816,-1.0,1.0,0.97,2,5,1,2
0.0,-0.5330245516506243,-0.6666666666666666,0.6666666666666666,0.97,2,3,1,3
-0.5,0.8049843676721774,0.0,0.0,0.93,1,3,1,1
0.5,0.4799987830678908,0.0,0.0,0.93,2,3,2,2
1.0,-1.0,0.0,0.0,0.93,1,5,1,4
-0.5,0.9697765986751418,-0.3333333333333333,0.3333333333333333,0.97,1,2,2,3
0.0,-0.11035546608133394,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,2
1.0,-0.8068572847559141,1.0,1.0,0.97,1,4,1,4
-0.5,-0.7794106677882648,-1.0,1.0,0.57,2,5,2,2
0.0,0.594048566965266,0.6666666666666666,0.6666666666666666,0.97,2,1,1,4
0.5,0.10409552535944114,0.3333333333333333,0.3333333333333333,0.9500000000000001,1,3,1,2
1.0,1.0,1.0,1.0,0.97,1,2,1,1
0.5,1.0,0.3333333333333333,0.3333333333333333,0.97,2,3,1,3
0.0,0.5128519366433029,-0.6666666666666666,0.6666666666666666,0.97,1,3,1,2
0.0,1.0,-1.0,1.0,0.97,2,2,1,2
0.5,-1.0,1.0,1.0,0.97,1,6,1,2
-1.0,1.0,0.0,0.0,0.25,4,1,1,1
-1.0,1.0,-1.0,1.0,0.97,1,2,1,2
1.0,0.8201348657293398,1.0,1.0,0.97,2,3,1,2
1.0,-0.4344534297821986,0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
0.0,-0.9085576782005486,-0.6666666666666666,0.6666666666666666,0.96,2,6,1,3
0.5,1.0,0.0,0.0,0.33999999999999997,1,2,2,2
0.5,0.6259819364290695,1.0,1.0,0.97,1,2,1,3
-1.0,-0.6676237780722435,-0.3333333333333333,0.3333333333333333,0.9600000000000001,2,6,1,1
0.0,0.4047014284272616,-0.3333333333333333,0.3333333333333333,0.8500000000000001,2,4,3,2
0.0,-0.41955642879979343,0.6666666666666666,0.6666666666666666,0.87,2,2,1,4
-0.5,-0.9844561187050839,-1.0,1.0,0.97,1,6,1,1
0.5,-0.5752872108213679,1.0,1.0,0.97,1,5,6,2
0.5,-0.4371080422385779,1.0,1.0,0.97,1,2,1,3
0.0,0.9119099195899895,-1.0,1.0,0.97,1,2,3,3
0.5,-0.028329017332094444,1.0,1.0,0.97,2,2,1,3
0.5,0.22972881511577303,0.0,0.0,0.29,1,2,7,3
1.0,-1.0,1.0,1.0,0.97,2,4,5,4
-0.5,0.4979504062846194,-1.0,1.0,0.97,1,2,2,3
0.0,-0.6074781012122509,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,3,1,4
0.0,-0.5826760722600346,-0.6666666666666666,0.6666666666666666,0.42999999999999994,1,5,1,2
1.0,0.5061482440777808,-0.3333333333333333,0.3333333333333333,0.97,1,1,2,4
1.0,0.6045318998729353,1.0,1.0,0.57,2,3,1,1
0.5,0.1314373362549435,0.3333333333333333,0.3333333333333333,0.97,1,1,1,4
-0.5,1.0,1.0,1.0,0.57,2,2,3,1
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,2,4,1,2
-0.5,0.3091538707350166,-0.6666666666666666,0.6666666666666666,0.4099999999999999,3,3,2,2
0.0,0.17094952979231995,-1.0,1.0,0.97,2,3,6,2
0.0,1.0,0.3333333333333333,0.3333333333333333,0.97,2,1,1,3
0.5,-0.346503936612816,1.0,1.0,0.97,2,3,7,2
-0.5,-0.8698872700654106,-1.0,1.0,0.97,1,6,1,1
0.0,0.36342826209854157,-1.0,1.0,0.97,2,3,1,2
0.0,1.0,0.6666666666666666,0.6666666666666666,0.97,2,1,1,3
-1.0,-0.4329998779161913,-1.0,1.0,0.97,1,6,6,1
-0.5,-1.0,-1.0,1.0,0.41,1,5,2,3
-0.5,0.16119417573068714,-0.6666666666666666,0.6666666666666666,0.37,2,3,1,2
0.5,1.0,0.0,0.0,0.44999999999999996,2,2,1,2
0.0,-1.0,0.0,0.0,0.93,2,5,1,4
0.0,-0.5284557390953027,-0.6666666666666666,0.6666666666666666,0.97,2,4,2,3
0.0,-0.49194713018970915,-0.3333333333333333,0.3333333333333333,0.8400000000000001,2,4,1,3
0.0,-0.3277830984003763,-1.0,1.0,0.97,1,5,1,1
1.0,1.0,1.0,1.0,0.97,1,1,1,4
0.5,-0.6437526977265386,1.0,1.0,0.45999999999999996,2,3,1,4
0.5,1.0,-0.6666666666666666,0.6666666666666666,0.35,1,1,1,1
0.5,0.9191144084652745,1.0,1.0,0.57,2,2,3,1
0.0,1.0,0.0,0.0,0.36,2,2,1,2
-0.5,-0.5121253530385746,-1.0,1.0,0.57,1,5,1,3
-0.5,-0.7959116605684088,-1.0,1.0,0.97,2,4,1,3
0.0,0.3283143988495772,0.6666666666666666,0.6666666666666666,0.97,2,4,1,1
0.5,0.0071872660762401005,0.3333333333333333,0.3333333333333333,0.97,2,2,1,3
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.97,2,6,1,2
0.5,1.0,0.3333333333333333,0.3333333333333333,0.97,2,2,1,3
0.5,-0.838217003601187,1.0,1.0,0.97,2,5,1,2
-1.0,-1.0,0.0,0.0,0.8200000000000001,2,4,1,4
-0.5,1.0,-1.0,1.0,0.97,2,3,3,2
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.97,2,6,1,1
0.0,-1.0,0.0,0.0,0.8500000000000001,2,5,1,3
-0.5,1.0,-1.0,1.0,0.9400000000000001,2,3,1,2
-0.5,-0.6217300774842857,0.3333333333333333,0.3333333333333333,0.39999999999999997,2,5,1,2
1.0,0.8136467215186323,1.0,1.0,0.97,1,2,1,2
0.0,0.2544757849263381,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,2,1,2
-1.0,-1.0,-1.0,1.0,0.92,1,5,1,2
0.0,-0.2125726241453505,0.6666666666666666,0.6666666666666666,0.97,1,5,1,1
0.0,0.6076998320355868,0.0,0.0,0.93,2,3,1,2
0.5,0.9997171425905036,-0.6666666666666666,0.6666666666666666,0.97,1,3,4,1
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.97,1,6,1,2
0.0,0.42781764457242555,-1.0,1.0,0.5,2,3,1,2
-0.5,-1.0,-1.0,1.0,0.97,2,6,3,2
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.82,2,3,4,1
0.5,1.0,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,1,1,1
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,1
0.0,-0.06113133026154668,-0.6666666666666666,0.6666666666666666,0.97,2,4,1,2
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,5,1,4
0.5,0.8727827314571974,1.0,1.0,0.97,1,2,3,2
1.0,0.727283185580884,0.3333333333333333,0.3333333333333333,0.97,2,2,1,2
1.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,2,6,1,4
0.0,-0.41289593296372273,0.0,0.0,0.44999999999999996,2,3,3,4
0.0,-1.0,0.0,0.0,0.93,1,5,1,2
-1.0,-1.0,-1.0,1.0,0.97,2,6,6,3
0.0,1.0,-0.3333333333333333,0.3333333333333333,0.33999999999999997,1,2,1,1
0.5,1.0,-1.0,1.0,0.97,2,2,2,1
0.0,-0.023391609733134935,0.0,0.0,0.76,1,4,3,2
0.5,0.30188253980604635,1.0,1.0,0.97,1,5,1,1
0.0,0.9490299628576565,-1.0,1.0,0.97,1,3,1,2
-0.5,1.0,0.0,0.0,0.44999999999999996,2,2,1,2
-1.0,-0.975006781390783,-1.0,1.0,0.97,2,5,1,2
0.0,-0.444737013662453,-1.0,1.0,0.97,2,5,2,2
1.0,-0.39567412000030483,1.0,1.0,0.97,2,6,1,2
0.0,1.0,-1.0,1.0,0.97,2,2,1,2
-1.0,-0.154376511321469,-1.0,1.0,0.97,2,5,1,2
0.5,-0.18767276154182022,0.6666666666666666,0.6666666666666666,0.33999999999999997,1,2,1,4
0.0,0.7931578843046156,0.0,0.0,0.77,1,2,1,2
0.5,0.8370721211440973,1.0,1.0,0.97,1,2,1,2
0.5,0.028262462947328256,0.3333333333333333,0.3333333333333333,0.97,2,2,1,4
0.5,1.0,-1.0,1.0,0.97,1,2,2,1
